date,sku_id,channel,inventory_onhand,units_sold,lost_sales,arrivals_today,promo_flag,holiday_flag
2024-10-29,SKU_004,ecomm,90,17,0,0,0,0
2024-10-30,SKU_004,ecomm,73,17,0,0,0,0
2024-10-31,SKU_004,ecomm,46,27,0,0,0,0
2024-11-01,SKU_004,ecomm,10,36,0,0,0,0
2024-11-02,SKU_004,ecomm,0,10,5,0,0,0
2024-11-03,SKU_004,ecomm,0,0,31,0,0,0
2024-11-04,SKU_004,ecomm,0,0,27,0,0,0
2024-11-05,SKU_004,ecomm,0,0,10,0,0,0
2024-11-06,SKU_004,ecomm,0,0,13,0,0,0
2024-11-07,SKU_004,ecomm,0,0,9,0,0,0
2024-11-08,SKU_004,ecomm,0,0,19,0,0,0
2024-11-09,SKU_004,ecomm,0,0,13,0,0,0
2024-11-10,SKU_004,ecomm,0,0,20,0,0,0
2024-11-11,SKU_004,ecomm,0,0,14,0,0,0
2024-11-12,SKU_004,ecomm,0,0,35,0,0,0
2024-11-13,SKU_004,ecomm,210,0,33,210,0,0
2024-11-14,SKU_004,ecomm,184,26,0,0,0,0
2024-11-15,SKU_004,ecomm,139,45,0,0,0,0
2024-11-16,SKU_004,ecomm,119,20,0,0,0,0
2024-11-17,SKU_004,ecomm,88,31,0,0,0,0
2024-11-18,SKU_004,ecomm,40,48,0,0,0,0
2024-11-19,SKU_004,ecomm,8,32,0,0,0,0
2024-11-20,SKU_004,ecomm,0,8,29,0,0,0
2024-11-21,SKU_004,ecomm,0,0,36,0,0,0
2024-11-22,SKU_004,ecomm,0,0,25,0,0,0
2024-11-23,SKU_004,ecomm,0,0,13,0,1,0
2024-11-24,SKU_004,ecomm,0,0,53,0,0,0
2024-11-25,SKU_004,ecomm,0,0,39,0,0,0
2024-11-26,SKU_004,ecomm,0,0,38,0,0,0
2024-11-27,SKU_004,ecomm,0,0,32,0,0,0
2024-11-28,SKU_004,ecomm,0,0,16,0,0,1
2024-11-29,SKU_004,ecomm,0,0,28,0,0,0
2024-11-30,SKU_004,ecomm,0,0,34,0,1,0
2024-12-01,SKU_004,ecomm,0,0,31,0,0,0
2024-12-02,SKU_004,ecomm,0,0,19,0,0,0
2024-12-03,SKU_004,ecomm,0,0,29,0,0,0
2024-12-04,SKU_004,ecomm,0,0,12,0,0,0
2024-12-05,SKU_004,ecomm,0,0,26,0,0,0
2024-12-06,SKU_004,ecomm,0,0,28,0,0,0
2024-12-07,SKU_004,ecomm,0,0,35,0,0,0
2024-12-08,SKU_004,ecomm,0,0,51,0,0,0
2024-12-09,SKU_004,ecomm,0,0,19,0,0,0
2024-12-10,SKU_004,ecomm,0,0,26,0,0,0
2024-12-11,SKU_004,ecomm,0,0,13,0,0,0
2024-12-12,SKU_004,ecomm,0,0,34,0,0,0
2024-12-13,SKU_004,ecomm,0,0,25,0,0,0
2024-12-14,SKU_004,ecomm,0,0,18,0,0,0
2024-12-15,SKU_004,ecomm,0,0,23,0,0,0
2024-12-16,SKU_004,ecomm,0,0,25,0,0,0
2024-12-17,SKU_004,ecomm,0,0,15,0,0,0
2024-12-18,SKU_004,ecomm,0,0,14,0,0,0
2024-12-19,SKU_004,ecomm,0,0,33,0,0,0
2024-12-20,SKU_004,ecomm,0,0,24,0,0,0
2024-12-21,SKU_004,ecomm,0,0,20,0,0,0
2024-12-22,SKU_004,ecomm,0,0,36,0,0,0
2024-12-23,SKU_004,ecomm,0,0,30,0,0,0
2024-12-24,SKU_004,ecomm,0,0,18,0,0,0
2024-12-25,SKU_004,ecomm,299,0,32,299,0,1
2024-12-26,SKU_004,ecomm,267,32,0,0,1,0
2024-12-27,SKU_004,ecomm,251,16,0,0,0,0
2024-12-28,SKU_004,ecomm,230,21,0,0,0,0
2024-12-29,SKU_004,ecomm,213,17,0,0,0,0
2024-12-30,SKU_004,ecomm,190,23,0,0,0,0
2024-12-31,SKU_004,ecomm,160,30,0,0,0,0
2023-01-01,SKU_004,amazon,469,31,0,0,0,1
2023-01-02,SKU_004,amazon,451,18,0,0,1,0
2023-01-03,SKU_004,amazon,408,43,0,0,0,0
2023-01-04,SKU_004,amazon,384,24,0,0,0,0
2023-01-05,SKU_004,amazon,365,19,0,0,0,0
2023-01-06,SKU_004,amazon,349,16,0,0,0,0
2023-01-07,SKU_004,amazon,332,17,0,0,1,0
2023-01-08,SKU_004,amazon,299,33,0,0,0,0
2023-01-09,SKU_004,amazon,279,20,0,0,0,0
2023-01-10,SKU_004,amazon,263,16,0,0,0,0
2023-01-11,SKU_004,amazon,238,25,0,0,0,0
2023-01-12,SKU_004,amazon,204,34,0,0,0,0
2023-01-13,SKU_004,amazon,175,29,0,0,0,0
2023-01-14,SKU_004,amazon,153,22,0,0,0,0
2023-01-15,SKU_004,amazon,128,25,0,0,0,0
2023-01-16,SKU_004,amazon,90,38,0,0,0,0
2023-01-17,SKU_004,amazon,62,28,0,0,0,0
2023-01-18,SKU_004,amazon,42,20,0,0,0,0
2023-01-19,SKU_004,amazon,5,37,0,0,0,0
2023-01-20,SKU_004,amazon,0,5,30,0,0,0
2023-01-21,SKU_004,amazon,105,0,43,105,0,0
2023-01-22,SKU_004,amazon,91,14,0,0,0,0
2023-01-23,SKU_004,amazon,56,35,0,0,0,0
2023-01-24,SKU_004,amazon,33,23,0,0,0,0
2023-01-25,SKU_004,amazon,0,33,5,0,1,0
2023-01-26,SKU_004,amazon,0,0,24,0,0,0
2023-01-27,SKU_004,amazon,0,0,9,0,0,0
2023-01-28,SKU_004,amazon,0,0,23,0,0,0
2023-01-29,SKU_004,amazon,0,0,19,0,0,0
2023-01-30,SKU_004,amazon,0,0,28,0,0,0
2023-01-31,SKU_004,amazon,0,0,21,0,0,0
2023-02-01,SKU_004,amazon,0,0,30,0,0,0
2023-02-02,SKU_004,amazon,0,0,38,0,0,0
2023-02-03,SKU_004,amazon,0,0,24,0,0,0
2023-02-04,SKU_004,amazon,280,0,46,280,0,0
2023-02-05,SKU_004,amazon,246,34,0,0,0,0
2023-02-06,SKU_004,amazon,210,36,0,0,0,0
2023-02-07,SKU_004,amazon,172,38,0,0,0,0
2023-02-08,SKU_004,amazon,148,24,0,0,0,0
2023-02-09,SKU_004,amazon,111,37,0,0,0,0
2023-02-10,SKU_004,amazon,93,18,0,0,0,0
2023-02-11,SKU_004,amazon,74,19,0,0,0,0
2023-02-12,SKU_004,amazon,57,17,0,0,0,0
2023-02-13,SKU_004,amazon,23,34,0,0,0,0
2023-02-14,SKU_004,amazon,0,23,19,0,0,0
2023-02-15,SKU_004,amazon,0,0,26,0,0,0
2023-02-16,SKU_004,amazon,0,0,25,0,0,0
2023-02-17,SKU_004,amazon,0,0,28,0,1,0
2023-02-18,SKU_004,amazon,0,0,30,0,0,0
2023-02-19,SKU_004,amazon,0,0,20,0,0,0
2023-02-20,SKU_004,amazon,0,0,20,0,0,0
2023-02-21,SKU_004,amazon,0,0,46,0,0,0
2023-02-22,SKU_004,amazon,0,0,36,0,0,0
2023-02-23,SKU_004,amazon,0,0,19,0,0,0
2023-02-24,SKU_004,amazon,0,0,35,0,0,0
2023-02-25,SKU_004,amazon,0,0,13,0,1,0
2023-02-26,SKU_004,amazon,0,0,45,0,0,0
2023-02-27,SKU_004,amazon,0,0,39,0,0,0
2023-02-28,SKU_004,amazon,0,0,12,0,0,0
2023-03-01,SKU_004,amazon,0,0,22,0,0,0
2023-03-02,SKU_004,amazon,0,0,29,0,0,0
2023-03-03,SKU_004,amazon,0,0,19,0,0,0
2023-03-04,SKU_004,amazon,0,0,16,0,1,0
2023-03-05,SKU_004,amazon,0,0,15,0,0,0
2023-03-06,SKU_004,amazon,0,0,22,0,0,0
2023-03-07,SKU_004,amazon,0,0,25,0,0,0
2023-03-08,SKU_004,amazon,0,0,18,0,0,0
2023-03-09,SKU_004,amazon,0,0,41,0,0,0
2023-03-10,SKU_004,amazon,0,0,34,0,0,0
2023-03-11,SKU_004,amazon,0,0,25,0,0,0
2023-03-12,SKU_004,amazon,0,0,32,0,0,0
2023-03-13,SKU_004,amazon,0,0,27,0,0,0
2023-03-14,SKU_004,amazon,0,0,14,0,0,0
2023-03-15,SKU_004,amazon,0,0,20,0,0,0
2023-03-16,SKU_004,amazon,0,0,39,0,0,0
2023-03-17,SKU_004,amazon,0,0,37,0,0,0
2023-03-18,SKU_004,amazon,0,0,13,0,0,0
2023-03-19,SKU_004,amazon,0,0,33,0,0,0
2023-03-20,SKU_004,amazon,0,0,17,0,0,0
2023-03-21,SKU_004,amazon,0,0,18,0,0,0
2023-03-22,SKU_004,amazon,0,0,16,0,0,0
2023-03-23,SKU_004,amazon,0,0,20,0,0,0
2023-03-24,SKU_004,amazon,0,0,24,0,0,0
2023-03-25,SKU_004,amazon,0,0,25,0,0,0
2023-03-26,SKU_004,amazon,0,0,26,0,1,0
2023-03-27,SKU_004,amazon,0,0,28,0,0,0
2023-03-28,SKU_004,amazon,0,0,40,0,0,0
2023-03-29,SKU_004,amazon,0,0,20,0,0,0
2023-03-30,SKU_004,amazon,0,0,15,0,0,0
2023-03-31,SKU_004,amazon,0,0,32,0,0,0
2023-04-01,SKU_004,amazon,0,0,40,0,0,0
2023-04-02,SKU_004,amazon,0,0,26,0,0,0
2023-04-03,SKU_004,amazon,275,0,28,275,0,0
2023-04-04,SKU_004,amazon,255,20,0,0,0,0
2023-04-05,SKU_004,amazon,229,26,0,0,1,0
2023-04-06,SKU_004,amazon,194,35,0,0,0,0
2023-04-07,SKU_004,amazon,167,27,0,0,0,0
2023-04-08,SKU_004,amazon,142,25,0,0,0,0
2023-04-09,SKU_004,amazon,123,19,0,0,0,0
2023-04-10,SKU_004,amazon,83,40,0,0,0,0
2023-04-11,SKU_004,amazon,72,11,0,0,0,0
2023-04-12,SKU_004,amazon,40,32,0,0,0,0
2023-04-13,SKU_004,amazon,12,28,0,0,0,0
2023-04-14,SKU_004,amazon,0,12,17,0,0,0
2023-04-15,SKU_004,amazon,0,0,33,0,1,0
2023-04-16,SKU_004,amazon,0,0,35,0,0,0
2023-04-17,SKU_004,amazon,0,0,23,0,0,0
2023-04-18,SKU_004,amazon,0,0,21,0,0,0
2023-04-19,SKU_004,amazon,0,0,20,0,0,0
2023-04-20,SKU_004,amazon,0,0,30,0,0,0
2023-04-21,SKU_004,amazon,0,0,23,0,0,0
2023-04-22,SKU_004,amazon,0,0,30,0,0,0
2023-04-23,SKU_004,amazon,0,0,28,0,0,0
2023-04-24,SKU_004,amazon,0,0,26,0,0,0
2023-04-25,SKU_004,amazon,0,0,21,0,0,0
2023-04-26,SKU_004,amazon,0,0,29,0,0,0
2023-04-27,SKU_004,amazon,0,0,22,0,0,0
2023-04-28,SKU_004,amazon,0,0,37,0,0,0
2023-04-29,SKU_004,amazon,0,0,41,0,0,0
2023-04-30,SKU_004,amazon,0,0,20,0,0,0
2023-05-01,SKU_004,amazon,0,0,22,0,0,0
2023-05-02,SKU_004,amazon,0,0,38,0,0,0
2023-05-03,SKU_004,amazon,0,0,16,0,0,0
2023-05-04,SKU_004,amazon,0,0,28,0,0,0
2023-05-05,SKU_004,amazon,0,0,24,0,0,0
2023-05-06,SKU_004,amazon,0,0,38,0,1,0
2023-05-07,SKU_004,amazon,0,0,40,0,0,0
2023-05-08,SKU_004,amazon,0,0,24,0,0,0
2023-05-09,SKU_004,amazon,0,0,31,0,0,0
2023-05-10,SKU_004,amazon,0,0,18,0,0,0
2023-05-11,SKU_004,amazon,0,0,23,0,0,0
2023-05-12,SKU_004,amazon,0,0,23,0,0,0
2023-05-13,SKU_004,amazon,0,0,28,0,0,0
2023-05-14,SKU_004,amazon,0,0,33,0,0,0
2023-05-15,SKU_004,amazon,0,0,30,0,0,0
2023-05-16,SKU_004,amazon,0,0,16,0,0,0
2023-05-17,SKU_004,amazon,0,0,32,0,0,0
2023-05-18,SKU_004,amazon,193,0,38,193,1,0
2023-05-19,SKU_004,amazon,161,32,0,0,1,0
2023-05-20,SKU_004,amazon,133,28,0,0,1,0
2023-05-21,SKU_004,amazon,91,42,0,0,0,0
2023-05-22,SKU_004,amazon,53,38,0,0,1,0
2023-05-23,SKU_004,amazon,33,20,0,0,0,0
2023-05-24,SKU_004,amazon,0,33,1,0,0,0
2023-05-25,SKU_004,amazon,0,0,16,0,0,0
2023-05-26,SKU_004,amazon,0,0,25,0,0,0
2023-05-27,SKU_004,amazon,0,0,28,0,0,0
2023-05-28,SKU_004,amazon,0,0,21,0,0,0
2023-05-29,SKU_004,amazon,0,0,46,0,0,0
2023-05-30,SKU_004,amazon,0,0,33,0,0,0
2023-05-31,SKU_004,amazon,0,0,25,0,0,0
2023-06-01,SKU_004,amazon,0,0,17,0,0,0
2023-06-02,SKU_004,amazon,0,0,24,0,0,0
2023-06-03,SKU_004,amazon,0,0,18,0,0,0
2023-06-04,SKU_004,amazon,0,0,26,0,0,0
2023-06-05,SKU_004,amazon,0,0,25,0,0,0
2023-06-06,SKU_004,amazon,0,0,35,0,0,0
2023-06-07,SKU_004,amazon,0,0,37,0,0,0
2023-06-08,SKU_004,amazon,0,0,16,0,1,0
2023-06-09,SKU_004,amazon,0,0,27,0,0,0
2023-06-10,SKU_004,amazon,0,0,13,0,0,0
2023-06-11,SKU_004,amazon,0,0,15,0,0,0
2023-06-12,SKU_004,amazon,0,0,20,0,0,0
2023-06-13,SKU_004,amazon,0,0,38,0,0,0
2023-06-14,SKU_004,amazon,0,0,16,0,0,0
2023-06-15,SKU_004,amazon,254,0,30,254,0,0
2023-06-16,SKU_004,amazon,209,45,0,0,1,0
2023-06-17,SKU_004,amazon,184,25,0,0,0,0
2023-06-18,SKU_004,amazon,161,23,0,0,0,0
2023-06-19,SKU_004,amazon,127,34,0,0,0,0
2023-06-20,SKU_004,amazon,93,34,0,0,0,0
2023-06-21,SKU_004,amazon,51,42,0,0,1,0
2023-06-22,SKU_004,amazon,25,26,0,0,0,0
2023-06-23,SKU_004,amazon,1,24,0,0,0,0
2023-06-24,SKU_004,amazon,0,1,24,0,0,0
2023-06-25,SKU_004,amazon,0,0,35,0,0,0
2023-06-26,SKU_004,amazon,0,0,17,0,0,0
2023-06-27,SKU_004,amazon,0,0,20,0,0,0
2023-06-28,SKU_004,amazon,0,0,27,0,0,0
2023-06-29,SKU_004,amazon,0,0,22,0,0,0
2023-06-30,SKU_004,amazon,0,0,23,0,0,0
2023-07-01,SKU_004,amazon,0,0,31,0,1,0
2023-07-02,SKU_004,amazon,0,0,22,0,0,0
2023-07-03,SKU_004,amazon,0,0,41,0,0,0
2023-07-04,SKU_004,amazon,0,0,28,0,0,1
2023-07-05,SKU_004,amazon,0,0,29,0,0,0
2023-07-06,SKU_004,amazon,0,0,27,0,0,0
2023-07-07,SKU_004,amazon,262,0,29,262,0,0
2023-07-08,SKU_004,amazon,238,24,0,0,0,0
2023-07-09,SKU_004,amazon,205,33,0,0,0,0
2023-07-10,SKU_004,amazon,184,21,0,0,0,0
2023-07-11,SKU_004,amazon,154,30,0,0,0,0
2023-07-12,SKU_004,amazon,135,19,0,0,0,0
2023-07-13,SKU_004,amazon,102,33,0,0,1,0
2023-07-14,SKU_004,amazon,88,14,0,0,0,0
2023-07-15,SKU_004,amazon,68,20,0,0,0,0
2023-07-16,SKU_004,amazon,277,24,0,233,0,0
2023-07-17,SKU_004,amazon,249,28,0,0,0,0
2023-07-18,SKU_004,amazon,208,41,0,0,0,0
2023-07-19,SKU_004,amazon,393,34,0,219,0,0
2023-07-20,SKU_004,amazon,353,40,0,0,0,0
2023-07-21,SKU_004,amazon,337,16,0,0,1,0
2023-07-22,SKU_004,amazon,293,44,0,0,0,0
2023-07-23,SKU_004,amazon,274,19,0,0,0,0
2023-07-24,SKU_004,amazon,250,24,0,0,0,0
2023-07-25,SKU_004,amazon,214,36,0,0,0,0
2023-07-26,SKU_004,amazon,189,25,0,0,0,0
2023-07-27,SKU_004,amazon,163,26,0,0,0,0
2023-07-28,SKU_004,amazon,132,31,0,0,0,0
2023-07-29,SKU_004,amazon,304,37,0,209,0,0
2023-07-30,SKU_004,amazon,288,16,0,0,0,0
2023-07-31,SKU_004,amazon,249,39,0,0,1,0
2023-08-01,SKU_004,amazon,494,27,0,272,0,0
2023-08-02,SKU_004,amazon,479,15,0,0,0,0
2023-08-03,SKU_004,amazon,453,26,0,0,0,0
2023-08-04,SKU_004,amazon,429,24,0,0,0,0
2023-08-05,SKU_004,amazon,406,23,0,0,0,0
2023-08-06,SKU_004,amazon,386,20,0,0,0,0
2023-08-07,SKU_004,amazon,346,40,0,0,0,0
2023-08-08,SKU_004,amazon,327,19,0,0,1,0
2023-08-09,SKU_004,amazon,292,35,0,0,0,0
2023-08-10,SKU_004,amazon,259,33,0,0,0,0
2023-08-11,SKU_004,amazon,230,29,0,0,1,0
2023-08-12,SKU_004,amazon,216,14,0,0,0,0
2023-08-13,SKU_004,amazon,176,40,0,0,1,0
2023-08-14,SKU_004,amazon,142,34,0,0,0,0
2023-08-15,SKU_004,amazon,119,23,0,0,0,0
2023-08-16,SKU_004,amazon,228,22,0,131,0,0
2023-08-17,SKU_004,amazon,196,32,0,0,0,0
2023-08-18,SKU_004,amazon,185,11,0,0,0,0
2023-08-19,SKU_004,amazon,158,27,0,0,0,0
2023-08-20,SKU_004,amazon,135,23,0,0,1,0
2023-08-21,SKU_004,amazon,118,17,0,0,0,0
2023-08-22,SKU_004,amazon,223,35,0,140,0,0
2023-08-23,SKU_004,amazon,190,33,0,0,0,0
2023-08-24,SKU_004,amazon,159,31,0,0,0,0
2023-08-25,SKU_004,amazon,128,31,0,0,0,0
2023-08-26,SKU_004,amazon,105,23,0,0,0,0
2023-08-27,SKU_004,amazon,76,29,0,0,1,0
2023-08-28,SKU_004,amazon,42,34,0,0,0,0
2023-08-29,SKU_004,amazon,175,31,0,164,0,0
2023-08-30,SKU_004,amazon,139,36,0,0,0,0
2023-08-31,SKU_004,amazon,101,38,0,0,0,0
2023-09-01,SKU_004,amazon,60,41,0,0,0,0
2023-09-02,SKU_004,amazon,37,23,0,0,0,0
2023-09-03,SKU_004,amazon,0,37,2,0,0,0
2023-09-04,SKU_004,amazon,0,0,19,0,1,0
2023-09-05,SKU_004,amazon,128,0,34,128,1,0
2023-09-06,SKU_004,amazon,104,24,0,0,0,0
2023-09-07,SKU_004,amazon,87,17,0,0,0,0
2023-09-08,SKU_004,amazon,49,38,0,0,0,0
2023-09-09,SKU_004,amazon,238,28,0,217,1,0
2023-09-10,SKU_004,amazon,221,17,0,0,0,0
2023-09-11,SKU_004,amazon,208,13,0,0,0,0
2023-09-12,SKU_004,amazon,188,20,0,0,0,0
2023-09-13,SKU_004,amazon,174,14,0,0,0,0
2023-09-14,SKU_004,amazon,147,27,0,0,0,0
2023-09-15,SKU_004,amazon,115,32,0,0,1,0
2023-09-16,SKU_004,amazon,73,42,0,0,0,0
2023-09-17,SKU_004,amazon,34,39,0,0,0,0
2023-09-18,SKU_004,amazon,300,21,0,287,0,0
2023-09-19,SKU_004,amazon,267,33,0,0,0,0
2023-09-20,SKU_004,amazon,250,17,0,0,0,0
2023-09-21,SKU_004,amazon,240,10,0,0,1,0
2023-09-22,SKU_004,amazon,216,24,0,0,0,0
2023-09-23,SKU_004,amazon,181,35,0,0,0,0
2023-09-24,SKU_004,amazon,142,39,0,0,0,0
2023-09-25,SKU_004,amazon,119,23,0,0,0,0
2023-09-26,SKU_004,amazon,95,24,0,0,0,0
2023-09-27,SKU_004,amazon,52,43,0,0,0,0
2023-09-28,SKU_004,amazon,31,21,0,0,0,0
2023-09-29,SKU_004,amazon,0,31,19,0,1,0
2023-09-30,SKU_004,amazon,0,0,43,0,0,0
2023-10-01,SKU_004,amazon,0,0,22,0,0,0
2023-10-02,SKU_004,amazon,0,0,41,0,0,0
2023-10-03,SKU_004,amazon,0,0,15,0,0,0
2023-10-04,SKU_004,amazon,0,0,14,0,0,0
2023-10-05,SKU_004,amazon,0,0,29,0,0,0
2023-10-06,SKU_004,amazon,0,0,17,0,0,0
2023-10-07,SKU_004,amazon,0,0,23,0,0,0
2023-10-08,SKU_004,amazon,0,0,36,0,0,0
2023-10-09,SKU_004,amazon,0,0,41,0,0,0
2023-10-10,SKU_004,amazon,0,0,25,0,0,0
2023-10-11,SKU_004,amazon,0,0,19,0,1,0
2023-10-12,SKU_004,amazon,0,0,34,0,0,0
2023-10-13,SKU_004,amazon,0,0,24,0,0,0
2023-10-14,SKU_004,amazon,0,0,40,0,0,0
2023-10-15,SKU_004,amazon,0,0,26,0,0,0
2023-10-16,SKU_004,amazon,0,0,22,0,0,0
2023-10-17,SKU_004,amazon,0,0,36,0,0,0
2023-10-18,SKU_004,amazon,0,0,31,0,0,0
2023-10-19,SKU_004,amazon,131,0,45,131,0,0
2023-10-20,SKU_004,amazon,103,28,0,0,0,0
2023-10-21,SKU_004,amazon,81,22,0,0,0,0
2023-10-22,SKU_004,amazon,47,34,0,0,0,0
2023-10-23,SKU_004,amazon,17,30,0,0,0,0
2023-10-24,SKU_004,amazon,0,17,23,0,0,0
2023-10-25,SKU_004,amazon,239,0,40,239,0,0
2023-10-26,SKU_004,amazon,221,18,0,0,0,0
2023-10-27,SKU_004,amazon,199,22,0,0,0,0
2023-10-28,SKU_004,amazon,170,29,0,0,0,0
2023-10-29,SKU_004,amazon,148,22,0,0,0,0
2023-10-30,SKU_004,amazon,133,15,0,0,0,0
2023-10-31,SKU_004,amazon,106,27,0,0,0,0
2023-11-01,SKU_004,amazon,96,10,0,0,0,0
2023-11-02,SKU_004,amazon,62,34,0,0,0,0
2023-11-03,SKU_004,amazon,41,21,0,0,1,0
2023-11-04,SKU_004,amazon,11,30,0,0,0,0
2023-11-05,SKU_004,amazon,0,11,21,0,0,0
2023-11-06,SKU_004,amazon,0,0,23,0,0,0
2023-11-07,SKU_004,amazon,0,0,18,0,1,0
2023-11-08,SKU_004,amazon,0,0,29,0,0,0
2023-11-09,SKU_004,amazon,0,0,35,0,0,0
2023-11-10,SKU_004,amazon,0,0,17,0,0,0
2023-11-11,SKU_004,amazon,0,0,32,0,0,0
2023-11-12,SKU_004,amazon,0,0,23,0,0,0
2023-11-13,SKU_004,amazon,0,0,19,0,0,0
2023-11-14,SKU_004,amazon,0,0,33,0,1,0
2023-11-15,SKU_004,amazon,0,0,28,0,0,0
2023-11-16,SKU_004,amazon,0,0,29,0,0,0
2023-11-17,SKU_004,amazon,0,0,12,0,0,0
2023-11-18,SKU_004,amazon,0,0,26,0,0,0
2023-11-19,SKU_004,amazon,0,0,15,0,0,0
2023-11-20,SKU_004,amazon,0,0,24,0,0,0
2023-11-21,SKU_004,amazon,0,0,17,0,0,0
2023-11-22,SKU_004,amazon,0,0,25,0,0,0
2023-11-23,SKU_004,amazon,0,0,21,0,0,1
2023-11-24,SKU_004,amazon,0,0,26,0,0,0
2023-11-25,SKU_004,amazon,0,0,38,0,0,0
2023-11-26,SKU_004,amazon,0,0,39,0,0,0
2023-11-27,SKU_004,amazon,0,0,39,0,0,0
2023-11-28,SKU_004,amazon,0,0,22,0,0,0
2023-11-29,SKU_004,amazon,0,0,19,0,0,0
2023-11-30,SKU_004,amazon,0,0,39,0,0,0
2023-12-01,SKU_004,amazon,0,0,22,0,0,0
2023-12-02,SKU_004,amazon,0,0,22,0,0,0
2023-12-03,SKU_004,amazon,0,0,34,0,0,0
2023-12-04,SKU_004,amazon,0,0,32,0,0,0
2023-12-05,SKU_004,amazon,0,0,37,0,0,0
2023-12-06,SKU_004,amazon,0,0,27,0,0,0
2023-12-07,SKU_004,amazon,0,0,25,0,0,0
2023-12-08,SKU_004,amazon,0,0,46,0,0,0
2023-12-09,SKU_004,amazon,0,0,31,0,0,0
2023-12-10,SKU_004,amazon,0,0,24,0,0,0
2023-12-11,SKU_004,amazon,0,0,37,0,0,0
2023-12-12,SKU_004,amazon,0,0,47,0,0,0
2023-12-13,SKU_004,amazon,0,0,31,0,0,0
2023-12-14,SKU_004,amazon,0,0,31,0,0,0
2023-12-15,SKU_004,amazon,0,0,25,0,1,0
2023-12-16,SKU_004,amazon,0,0,19,0,0,0
2023-12-17,SKU_004,amazon,0,0,39,0,1,0
2023-12-18,SKU_004,amazon,0,0,22,0,0,0
2023-12-19,SKU_004,amazon,0,0,22,0,0,0
2023-12-20,SKU_004,amazon,0,0,30,0,0,0
2023-12-21,SKU_004,amazon,0,0,35,0,0,0
2023-12-22,SKU_004,amazon,0,0,22,0,0,0
2023-12-23,SKU_004,amazon,0,0,39,0,0,0
2023-12-24,SKU_004,amazon,0,0,35,0,0,0
2023-12-25,SKU_004,amazon,0,0,12,0,0,1
2023-12-26,SKU_004,amazon,0,0,26,0,0,0
2023-12-27,SKU_004,amazon,220,0,34,220,0,0
2023-12-28,SKU_004,amazon,201,19,0,0,0,0
2023-12-29,SKU_004,amazon,181,20,0,0,0,0
2023-12-30,SKU_004,amazon,166,15,0,0,0,0
2023-12-31,SKU_004,amazon,431,27,0,292,0,0
2024-01-01,SKU_004,amazon,389,42,0,0,1,1
2024-01-02,SKU_004,amazon,350,39,0,0,0,0
2024-01-03,SKU_004,amazon,332,18,0,0,0,0
2024-01-04,SKU_004,amazon,312,20,0,0,0,0
2024-01-05,SKU_004,amazon,273,39,0,0,0,0
2024-01-06,SKU_004,amazon,242,31,0,0,0,0
2024-01-07,SKU_004,amazon,220,22,0,0,0,0
2024-01-08,SKU_004,amazon,184,36,0,0,0,0
2024-01-09,SKU_004,amazon,157,27,0,0,0,0
2024-01-10,SKU_004,amazon,113,44,0,0,1,0
2024-01-11,SKU_004,amazon,85,28,0,0,0,0
2024-01-12,SKU_004,amazon,49,36,0,0,0,0
2024-01-13,SKU_004,amazon,30,19,0,0,0,0
2024-01-14,SKU_004,amazon,12,18,0,0,0,0
2024-01-15,SKU_004,amazon,0,12,5,0,0,0
2024-01-16,SKU_004,amazon,0,0,14,0,0,0
2024-01-17,SKU_004,amazon,0,0,20,0,0,0
2024-01-18,SKU_004,amazon,0,0,38,0,1,0
2024-01-19,SKU_004,amazon,0,0,33,0,0,0
2024-01-20,SKU_004,amazon,0,0,37,0,0,0
2024-01-21,SKU_004,amazon,0,0,25,0,0,0
2024-01-22,SKU_004,amazon,0,0,19,0,0,0
2024-01-23,SKU_004,amazon,0,0,10,0,0,0
2024-01-24,SKU_004,amazon,0,0,34,0,0,0
2024-01-25,SKU_004,amazon,0,0,18,0,0,0
2024-01-26,SKU_004,amazon,0,0,25,0,0,0
2024-01-27,SKU_004,amazon,0,0,19,0,1,0
2024-01-28,SKU_004,amazon,144,0,35,144,0,0
2024-01-29,SKU_004,amazon,112,32,0,0,0,0
2024-01-30,SKU_004,amazon,74,38,0,0,0,0
2024-01-31,SKU_004,amazon,47,27,0,0,0,0
2024-02-01,SKU_004,amazon,38,9,0,0,1,0
2024-02-02,SKU_004,amazon,13,25,0,0,0,0
2024-02-03,SKU_004,amazon,0,13,35,0,0,0
2024-02-04,SKU_004,amazon,0,0,25,0,0,0
2024-02-05,SKU_004,amazon,0,0,10,0,0,0
2024-02-06,SKU_004,amazon,0,0,33,0,0,0
2024-02-07,SKU_004,amazon,0,0,19,0,0,0
2024-02-08,SKU_004,amazon,119,0,31,119,0,0
2024-02-09,SKU_004,amazon,89,30,0,0,0,0
2024-02-10,SKU_004,amazon,40,49,0,0,0,0
2024-02-11,SKU_004,amazon,31,9,0,0,0,0
2024-02-12,SKU_004,amazon,14,17,0,0,0,0
2024-02-13,SKU_004,amazon,0,14,7,0,0,0
2024-02-14,SKU_004,amazon,0,0,33,0,0,0
2024-02-15,SKU_004,amazon,0,0,40,0,0,0
2024-02-16,SKU_004,amazon,0,0,12,0,0,0
2024-02-17,SKU_004,amazon,0,0,27,0,0,0
2024-02-18,SKU_004,amazon,0,0,14,0,0,0
