index,SUPPLIER_NBR,SUPPLIER_ERP,SUPPLIER_ADDRESS,SUPPLIER_CITY,SUPPLIER_STATE,SUPPLIER_ZIP_CDE,SUPPLIER_COUNTRY,SUPPLIER_TAX_ID,SPEND_USD,D-U-N-S Number,business_name,street_address,Global Ultimate Business Name,cosine_similarity,match
71,34003130,WEST FARMS ASSOCIATES,200 E LONG LAKE RD STE 300,BLOOMFIELD HILLS,MI,48304-2324,US,38-3097309,36358.83,67360685,Agree Realty Corporation,70 E Long Lake Rd Bloomfield Hills MI,Agree Realty Corporation,0.528,No
72,34003150,EUROFINS CRL COSMETICS INC,2090 PKWY OFFICE CIRCLE,BIRMINGHAM,AL,35244,US,83-1125602,1108025.0,965974095,"Mainline Information Systems, Inc.", Birmingham AL,"Mainline Information Systems, Inc.",0.3252,No
73,34003210,DISMAS DISTRIBUTION SVC,450 MCCORMICK BLVD,COLUMBUS,OH,43213,US,27-1517477,465434.68,97544308,"Cap & Associates, Inc.",445 McCormick Blvd Columbus OH,"Cap & Associates, Inc.",0.4724,No
74,34003232,OTP INDUSTRIAL SOLUTIONS,PO BOX 73278,CLEVELAND,OH,44193,US,31-0655871,291.25,17435137,Baker & Hostetler LLP, Cleveland OH,Baker & Hostetler LLP,0.3336,No
75,34003240,SBC RECYCLING,6328 BENNINGTON CHAPEL RD,CENTERBURG,OH,43011,US,31-1382376,30999.08,36430702,DMS Marketing & Essentials LLC,6970 Township Road 195 Centerburg OH,DMS Marketing & Essentials LLC,0.2454,No
76,34003395,OHIO CAT POWER SYS,PO BOX 774439,CHICAGO,IL,60677,US,34-0672363,63762.0,943194449,"Samsung Semiconductor, Inc.", Chicago IL,"Samsung Electronics Co., Ltd.",0.2929,No
78,34003563,INSTITUTE FOR IN VITRO SCIENCES,30 W WATKINS MILL RD STE 100,GAITHERSBURG,MD,20878,US,52-2029668,103260.0,194577797,B.F. Saul Property Company,2 Montgomery Village Ave Gaithersburg MD,B. F. Saul Company,0.2778,No
79,34003592,NORTHTOWN MALL,398 NORTHTOWN DR,BLAINE,MN,55434,US,31-1390925,5200.0,784775236,"Home Depot U.S.A., Inc.",99 Northtown Dr Ne Blaine MN,The Home Depot Inc,0.4967,No
80,34003598,OXFORD VALLEY MALL,2300 E LINCOLN HWY,LANGHORNE,PA,19047,US,27-3935976,9900.0,88614365,LLC Stone House,660 E Lincoln Hwy Langhorne PA,LLC Stone House,0.4923,No
81,34003648,WEST STAR AVIATION LLC,2 AIRLINE CT,EAST ALTON,IL,62024,US,37-1203944,1477.67,64657109,"Premier Air Center, LLC",2 Airline CT East Alton IL,"West Star Aviation, LLC",0.6667,No
82,34003670,GUY CONTI ART AND DESIGN INC,15 W 37TH ST,NEW YORK,NY,10018,US,13-3575573,237175.0,147852511,Andina Inc,48 W 37th St FL 15 New York NY,Andina Inc,0.5614,No
83,34003725,STOCKBRIDGE MADISON LLC,PO BOX 8130,BLOOMFIELD HILLS,MI,48302,US,46-2926852,12827.5,67360685,Agree Realty Corporation,70 E Long Lake Rd Bloomfield Hills MI,Agree Realty Corporation,0.3078,No
84,34003750,DECKER CONSTRUCTION CO,3040 MCKINLEY AVE,COLUMBUS,OH,43204,US,31-0983557,180336.2,117705523,J. Kuhn Enterprises Inc.,2210 McKinley Ave Columbus OH,J. Kuhn Enterprises Inc.,0.4046,No
86,34003794,TAUBMAN CHEERY CREEK SHOPPING CENTE,PO BOX 67000,DETROIT,MI,48267-0898,US,38-3097122,13399.32,122578011,Altair Engineering Inc, Detroit MI,Altair Engineering Inc.,0.4008,No
87,34003814,CHULA VISTA CTR LLC,555 BROADWAY,CHULA VISTA,CA,91910,US,35-2449868,5700.0,153870204,City of Chula Vista,276 Fourth Ave Chula Vista CA,City of Chula Vista,0.6009,No
88,34003868,EASTLAND MALL,PO BOX 844104,LOS ANGELES,CA,90084-4104,US,35-2038132,0.0,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.3441,No
90,34003901,AERO BATTERY INC,3442 CHURCH ST,CINCINNATI,OH,45244-3410,US,31-0978063,8218.0,175308035,"T-Mobile Usa, Inc.", Cincinnati OH,"T-Mobile Us, Inc.",0.3235,No
91,34003902,SECURITY CONTRACTORS LLC,6551 OUTVILLE RD SW,PATASKALA,OH,43062,US,31-1803996,180.28,9593296,A Storage Solution of Destin LLC, Pataskala OH,A Storage Solution of Destin LLC,0.3622,No
92,34003921,ALLIANCE TECHNOLOGIES LLC,1 DEER PARK DR,MONMOUTH JUNCTION,NJ,08852,US,22-3823868,172814.0,31064425,Cardinal Integrated Technologies Inc,1100 Cornwall Rd Ste 113 Monmouth Junction NJ,Cardinal Integrated Technologies Inc,0.4365,No
94,34003957,PADDOCK MALL ASSOC,3100 COLLEGE RD,OCALA,FL,34474,US,34-1755769,23900.63,793367988,"Sam's West, Inc.",3921 SW College Rd Ocala FL,Walmart Inc.,0.3929,No
95,34003980,FASHION VALLEY MALL LLC,7007 FRIARS RD STE 392,SAN DIEGO,CA,92108,US,35-2151293,5400.0,37397248,Boudine Bakery Cafe,7007 Friars Rd San Diego CA,Boudine Bakery Cafe,0.5678,No
96,34003988,GREENWOOD PARK MALL,1251 US 31 N,GREENWOOD,IN,46142,US,34-1755769,8940.0,14633857,Cho Asian,1251 US Highway 31 N Greenwood IN,Cho Asian,0.6355,No
98,34004054,THE GALLERIA AT SOUTH BAY,PO BOX 743146,LOS ANGELES,CA,90074-3146,US,33-0535115,17400.0,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.3441,No
102,34004239,PERU GKD PARTNERS LLC,3940 ROUTE 251 STE E-1,PERU,IL,61354,US,33-1126255,7661.0,604893227,Tyler J Evans,114 E 3rd St Peru IN,Tyler J Evans,0.2631,No
103,34004254,BB AND H TOOL CO INC,7719 TAYLOR ROAD SW,REYNOLDSBURG,OH,43068,US,31-0973098,524.0,53979520,"M.A. Raney Ventures & Acquisitions, Llc.", Reynoldsburg OH,"M.A. Raney Ventures & Acquisitions, Llc.",0.3704,No
104,34004287,TAUBMAN AUBURN HILLS ASSOC,4000 BALDWIN RD,AUBURN HILLS,MI,48326,US,38-3272723,0.0,118008508,"Alfoccino of Auburn Hills, Inc.",2225 N Opdyke Rd Auburn Hills MI,"Alfoccino of Auburn Hills, Inc.",0.4408,No
105,34004343,PR SPRINGFIELD DELCO LP,PO BOX 373988,CLEVELAND,OH,44193,US,20-3592186,11075.0,17435137,Baker & Hostetler LLP, Cleveland OH,Baker & Hostetler LLP,0.3336,No
106,34004344,ROCHESTER MALL LLC,333 APACHE MALL,ROCHESTER,MN,55902,US,41-1909722,2180.0,2465805,City of Rochester,30 Church St Rochester NY,City of Rochester,0.42,No
107,34004393,CONDE NAST PUBLICATIONS  INC,PO BOX 5350,NEW YORK,NY,10087,US,13-3479374,81999.99,104887639,Tbp Brookfield LLC, New York NY,Tbp Brookfield LLC,0.3463,No
108,34004407,DATA HOUSE,2049 BUILDERS PLACE,COLUMBUS,OH,43204,US,34-1099182,5214.25,52263288,"Environmental Specialists of Columbus, Inc.",55 Builders Dr Newark OH,"Environmental Specialists of Columbus, Inc.",0.3401,No
109,34004410,COLUMBIA CENTER,1321 N COLUMBIA CENTER BLVD,KENNEWICK,WA,99336,US,34-1769976,6300.0,96859180,The Jalapeno Grill LLC,1321 N Clmbia Ctr Blvd St Kennewick WA,The Jalapeno Grill LLC,0.5045,No
110,34004461,TKL RESEARCH,365 W PASSAIC ST,ROCHELLE PARK,NJ,07662,US,13-2772839,304510.0,942298860,General Dynamics Corporation,365 W Passaic St Ste 235 Rochelle Park NJ,General Dynamics Corporation,0.6036,No
111,34007068,TWP. OF UPPER ST. CLAIR,1820 MCLAUGHLIN RUN RD.,UPPER ST. CLAIR,PA,15241-2398,US,,6202.16,68743699,Wesley Spectrum Services,243 Johnston Rd Upper Saint Clair PA,Wesley Family Services,0.2882,No
112,34007091,O'NEIL AWNING AND TENT CO INC,895 W WALNUT ST,CANAL WINCHESTER,OH,43110,US,31-4445610,15583.72,17569377,Hersh Packing & Rubber Company,312 Bowen Rd Canal Winchester OH,Hersh Packing & Rubber Company,0.3075,No
113,34007232,0508 CHARLES MALL CO LP,PO BOX 6040,WALDORF,MD,20603-6040,US,35-1914369,4662.0,46006818,Covenant Builders Landscape and Design Inc.,2680 Hamilton Rd Waldorf MD,Covenant Builders Landscape and Design Inc.,0.3035,No
114,34007240,ARNOT MALL,3300 CHAMBERS RD,HORSEHEADS,NY,14845,US,16-0335497,6650.0,73670804,"Grand Central Plaza, Inc.",1020 Center St Ste 4 Horseheads NY,"Grand Central Plaza, Inc.",0.2962,No
115,34007248,BRIARWOOD LLC,100 BRIARWOOD CIR,ANN ARBOR,MI,48108,US,31-1633687,9096.0,16059755,University Corporation For Advanced Internet Development,100 Phoenix Dr Ste 111 Ann Arbor MI,University Corporation For Advanced Internet Development,0.4114,No
116,34007253,FAIRFAX COMPANY OF VIRGINIA LLC,200 EAST LONG LAKE ROAD SUITE 300,BLOOMFIELD HILLS,MI,48304,US,38-2097587,15372.300000000001,67360685,Agree Realty Corporation,70 E Long Lake Rd Bloomfield Hills MI,Agree Realty Corporation,0.4745,No
117,34007255,THE MARION PLAZA INC,PO BOX 7535,CAROL STREAM,OH,60107-7535,US,34-6510608,17640.0,80631169,Wex Bank, Carol Stream IL,Wex Inc.,0.4015,No
118,34007258,441 LEXINGTON AVE CO LP,"441 LEXINGTON AVE, 9TH FLR",NEW YORK,NY,10017,US,13-3042223,10058.55,79196212,"Peloton Interactive, Inc.",441 9th Ave FL 6 New York NY,"Peloton Interactive, Inc.",0.4759,No
119,34007259,SOUTHWEST PLAZA LLC,8501 W BOWLES AVE STE 2A-483,LITTLETON,CO,80123,US,36-4369491,10810.0,622740355,Southwest Corporation,2 Colonial Dr Texarkana AR,Southwest Corporation,0.2576,No
120,34007260,SOUTHLAND JOINT VENTURE,"SDS-12-2779, PO BOX 86",MINNEAPOLIS,MN,55486-2779,US,52-1607026,3700.0,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.2719,No
121,34007263,PLAZA BONITA LP,FILE #55879,LOS ANGELES,CA,90074-5879,US,95-4658638,17000.0,124016176,Valley Power Systems Inc,File 56634 Los Angeles CA,"Valley Power Systems, Inc.",0.3579,No
122,34007276,OXMOOR CENTER,PO BOX 86,MINNEAPOLIS,MN,55486-3059,US,41-1746121,11370.0,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.413,No
123,34007279,LA PLAZA MALL,2200 S 10TH ST,MC ALLEN,TX,78503,US,35-1904931,16835.0,50204957,No-De-La,1341 S 1st St Abilene TX,No-De-La,0.282,No
124,34007280,HOT SPRINGS MALL,4501 CENTRAL AVE,HOT SPRINGS,AR,71913-7412,US,63-0802789,1080.0,36194282,City of Hot Springs,130 Hillside Pl Hot Springs AR,City of Hot Springs,0.6253,No
125,34007284,GENESEE INVESTORS II LLC,PO BOX 25078,TAMPA,FL,33622,US,36-4226231,1500.0,71183573,Teco, Tampa FL,Teco,0.3796,No
126,34007302,SIMON PROPERTY GROUP LP,2035 INDEPENDENCE CTR,INDEPENDENCE,MO,64057,US,35-1903854,5103.0,76259456,City of Independence,111 E Maple Ave Independence MO,City of Independence,0.3528,No
127,34007306,WOODLAND HILLS MALL LLC,7021 S MEMORIAL DR,TULSA,OK,74133,US,52-2134411,17861.67,128985350,AT&T Corp.,7102 S Memorial Dr Tulsa OK,AT&T Inc.,0.4025,No
128,34007316,T DANVILLE MALL CTR,PO BOX 209277,AUSTIN,TX,78720-9277,US,45-1954396,300.0,859352171,"Workforce Commission, Texas", Austin TX,"Workforce Commission, Texas",0.3335,No
129,34007321,CHAMPLAIN CENTRE NORTH,60 SMITHFIELD BLVD,PLATTSBURGH,NY,12901,US,03-0464223,12870.0,106265594,Market 32,19 Centre Dr Plattsburgh NY,Market 32,0.3023,No
130,34007361,DAVIDSON COUNTY CLERK,PO Box 196333,NASHVILLE,TN,37219,US,,30.0,111681522,City and County of Nashville - Davidson County,138 2nd Ave N Ste 300 Nashville TN,City and County of Nashville - Davidson County,0.3616,No
131,34007532,NATIONAL SECURITY CONSULT,PO BOX 7566,CAROL STREAM,IL,60197-7566,US,34-1533025,32073.18,80631169,Wex Bank, Carol Stream IL,Wex Inc.,0.4322,No
132,34007563,AASD TAX OFFICE,1201 8TH AVE JPO BOX 1967,ALTOONA,PA,16603,US,25-1157777,20.0,783673627,Sinclair Corporation,301 Union Ave Altoona PA,Sinclair Corporation,0.2392,No
133,34007680,UNDERWRITERS LAB INC,P.O. BOX 75330,CHICAGO,IL,60675-5330,US,94-3282454,193944.5,559248449,East West Advertising Llc,P.O. Box 3103 Dubai ,East West Advertising Llc,0.2815,No
137,34007914,WASTE CONNECTIONS OF NEW YORK,PO BOX 660654,DALLAS,TX,75266-0654,US,13-3960687,9195.0,71631859,York International Corp, Dallas TX,York International Corp,0.4106,No
138,34007922,CPA GLOBAL LTD,LIBERATION HOUSE CASTLE ST,ST HELIER,JEY,JE1 1BL,GB,,8172.83,664391215,GLOBAL VISION CPA LIMITED,Rm D 17/F TSIM SHA TSUI KLN,GLOBAL VISION CPA LIMITED,0.2653,No
139,34007949,COUNTY OF CAMDEN,"1 COURT CIR, ST #4",CAMDENTON,MO,65020,US,,25.0,44754208,"Camden, Inc",228 Oak Ridge Dr SE Mount Vernon IA,"Camden, Inc",0.2999,No
140,34008248,INWORK INC,4 S ASTOR ST STE 2,IRVINGTON,NY,10533,US,13-4009855,45100.0,117503656,"Eileen Fisher, Inc.",2 Bridge St Ste 230 Irvington NY,"Eileen Fisher, Inc.",0.3522,No
141,34008315,CRAIG REALTY GROUP-ANTHEM LP,PO BOX 849871,LOS ANGELES,CA,90084-9871,US,33-0967959,8728.35,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.3508,No
142,34008358,HAMILTON MALL LLC,PO BOX 25078,TAMPA,FL,33622,US,27-0014457,6500.0,71183573,Teco, Tampa FL,Teco,0.3796,No
143,34008442,BIGELOW MERCHANDISING LLC,3 LIMITED PKWY,COLUMBUS,OH,43230,US,34-1989289,212468.24,22472468,"Bath & Body Works, Inc.",3 Limited Pkwy Columbus OH,"Bath & Body Works, Inc.",0.6667,No
144,34008499,AMERICAN MECHANICAL GROUP INC,5729 WESTBOURNE AVE,COLUMBUS,OH,43213,US,37-1480212,426.75,43297501,Meister Information Group Inc,337 Westbourne Dr West Hollywood CA,Meister Information Group Inc,0.2941,No
145,34008515,JESSICA DOTSON RETAIL OUTLOOK,1015 HERITAGE ST,BLACKLICK,OH,43004,US,455-39-0482,26500.0,17880055,"Buckeye Power Sales Co., Inc.",6850 Commerce Court Dr Blacklick OH,"Buckeye Power Sales Co., Inc.",0.2681,No
146,34008536,SHELBY COUNTY CLERK'S OFFICE,150 WASHINGTON AVE,MEMPHIS,TN,38103,US,,30.0,40663360,Sloan Fluid Accessories Inc, Memphis TN,Sloan Fluid Accessories Inc,0.453,No
147,34008589,WALKER CTY,PO BOX 891,JASPER,AL,35502,US,,1328.74,10595367,County of Walker,1900 3rd Ave S Jasper AL,County of Walker,0.4969,No
148,34008686,FASHION SHOW MALL LLC,3200 LAS VEGAS BLVD S,LAS VEGAS,NV,89109,US,52-2109886,0.0,945781578,Sol El Segundo,3200 Las Vegas Blvd S Las Vegas NV,Sol El Segundo,0.6667,No
149,34008704,DESERT SKY MALL,PO BOX 53254,PHOENIX,AZ,85072-3254,US,86-0779395,5380.5,627415862,Sky Harbor International Airport, Phoenix AZ,Sky Harbor International Airport,0.4556,No
150,34008709,QUAKER BRIDGE MALL,150 QUAKER BRIDGE MALL,LAWRENCEVILLE,NJ,08648,US,23-2474951,9924.0,34303759,Bridge Cleaners,4110 Quakerbridge Rd # 3 Lawrenceville NJ,Bridge Cleaners,0.312,No
151,34008712,RIVER HILLS MALL LLP,1850 ADAMS ST,MANKATO,MN,56001,US,41-1746121,23937.579999999998,64859824,Taylor Corporation, Mankato MN,Taylor Corporation,0.4323,No
152,34008718,CHARLOTTESVILLE FASHION SQUARE,1600 EAST RIO RD,CHARLOTTESVILLE,VA,22901,US,13-3359362,5566.5,74745829,City of Charlottesville,605 E Main St Charlottesville VA,City of Charlottesville,0.4944,No
153,34008728,NORTHTOWN MALL MGMT OFFICE,4750 N DIVISION ST,SPOKANE,WA,98207,US,32-0439330,6825.0,70561313,Casual Friday Donuts,3402 N Division St Spokane WA,Casual Friday Donuts,0.4207,No
154,34008737,KILLEEN MALL LLC,PO BOX 95068,CHICAGO,IL,60694-5068,US,26-1573459,1600.0,943194449,"Samsung Semiconductor, Inc.", Chicago IL,"Samsung Electronics Co., Ltd.",0.2992,No
155,34008742,SARASOTA SHOPPINGTOWN LLC,FILE NO 57406,LOS ANGELES,CA,90074-7406,US,20-0262722,2525.2,124016176,Valley Power Systems Inc,File 56634 Los Angeles CA,"Valley Power Systems, Inc.",0.352,No
156,34008745,SHOPPES AT BUCKLAND,194 BUCKLAND HILLS DR,MANCHESTER,CT,06042,US,41-1746121,9250.0,932311020,Walmart Inc.,420 Buckland Hills Dr Manchester CT,Walmart Inc.,0.5106,No
157,34008766,WEST ACRES DEVELOPMENT LLP,3902 13TH AVE S STE 3717,FARGO,ND,58103,US,45-0319190,3920.0,73130601,Blue Cross Blue Shield of North Dakota,4510 13th Ave S Fargo ND,Blue Cross Blue Shield of North Dakota,0.3753,No
158,34008776,FORBES / COHEN FLORIDA LP,16156 COLLECTIONS CTR DR,CHICAGO,IL,60693,US,38-2690168,6534.23,965750164,Robert Half International Inc.,12400 Collections Ctr Dr Chicago IL,Robert Half International Inc.,0.3769,No
159,34008781,SIMON PROPERTY GROUP,1101 MELBOURNE RD,HURST,TX,76053,US,35-1904931,11586.67,120001834,"Midstar Properties Gp, Inc.",500 Grapevine Hwy Ste 224 Hurst TX,"Midstar Properties Gp, Inc.",0.274,No
160,34008787,GENERAL GROWTH PROPERTIES LLP,P O BOX 86,MINNEAPOLIS,MN,55486-1360,US,41-1746121,13230.0,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.3335,No
161,34008789,MACERICH LAKEWOOD LP,"DEPT 880527, PO BOX 29650",PHOENIX,AZ,85038-9650,US,95-4726022,23404.0,95092321,Dept of Revenue Arizona, Phoenix AZ,State of Arizona,0.2644,No
162,34008790,THE MALL AT TUTTLE CROSSING,5043 TUTTLE CROSSING BLVD,DUBLIN,OH,43016,US,20-0281907,11400.0,11789456,Columbus Blue Jackets,5043 Tuttle Crossing Blvd Dublin OH,Columbus Blue Jackets,0.6667,No
163,34008804,PINERIDGE MALL,PO BOX 561,POCATELLO,ID,83204,US,36-4369491,2525.0,963469445,"Havana's Cuban Grill, LLC",114 N 5th Ave Pocatello ID,"Havana's Cuban Grill, LLC",0.3654,No
164,34008807,ONTARIO MILLS LP,ONE MILLS CIR STE 1,ONTARIO,CA,91764,US,54-1799613,88510.0,32684461,"Anntaylor Retail, Inc.",1 Mills Cir Ste 904 Ontario CA,"Anntaylor Retail, Inc.",0.5558,No
165,34008808,SY VENTURES III LLC,2009 PORTERFIELD WAY STE P,UPLAND,CA,91876,US,95-4835028,7200.0,44570478,Columbia Cascade Co,2009 Porter Field Way P Upland CA,Columbia Cascade Co,0.4329,No
166,34008810,ERSHIG PROPERTIES INC,PO BOX 40,EMERSON,NJ,07630,US,61-0978082,660.0,81547206,"Crossroads Realty, LLC", Emerson NJ,"Crossroads Realty, LLC",0.482,No
167,34008817,SAINT LOUIS GALLERIA,LOCK BOX SDS 12-2351,MINNEAPOLIS,MN,55486-2351,US,03-0518891,8768.0,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.2605,No
169,34008838,WILLOWBROOK MALL (TX) LLC,2000 WILLOWBROOK MALL,HOUSTON,TX,77070,US,36-4420514,12342.0,39391701,The Willowbrook Corporation,1400 Willowbrook Mall Wayne NJ,Brookfield Asset Management Inc,0.6119,No
170,34008846,CITADEL MALL,2070 SAM RITTENBURG BL,CHARLESTON,SC,29407,US,20-8464485,3200.0,79097828,"Asec, Inc. of East Cooper",1401 Sam Rittenberg Blvd Charleston SC,"Asec, Inc. of East Cooper",0.2611,No
171,34008852,PR FINANCING LP,PO BOX 951773,CLEVELAND,OH,44193,US,25-1714892,17000.0,17435137,Baker & Hostetler LLP, Cleveland OH,Baker & Hostetler LLP,0.3402,No
172,34008855,GREENBRIER MALL LLC,PO BOX 5556,CAROL STREAM,IL,60197-5556,US,20-5088199,21000.0,80631169,Wex Bank, Carol Stream IL,Wex Inc.,0.4322,No
173,34008856,SPOKANE VALLEY MALL,14700 E INDIANA AVE,SPOKANE,WA,99216,US,87-0537123,4209.0,57531253,City of Spokane,808 W Spokane Falls Blvd Spokane WA,City of Spokane,0.4962,No
174,34008857,UNIVERSITY MALL,PO BOX 25078,TAMPA,FL,33622,US,30-0501348,600.0,71183573,Teco, Tampa FL,Teco,0.3796,No
175,34008859,THE AVENUES MALL,10300 SOUTHSIDE BLVD,JACKSONVILLE,FL,32256,US,34-1728818,6420.0,21917111,"Drummond Press, Inc.",2002 Southside Blvd Jacksonville FL,"Drummond Press, Inc.",0.4438,No
176,34008882,BELLWETHER PROPERTIES OF FLORIDA,PO BOX 50184,LOS ANGELES,CA,90074,US,06-1130758,10974.8,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.3508,No
177,34008904,CBL & ASSOC PROPERTIES INC,696 A BEL AIR RD,BEL AIR,MA,21014,US,20-6017724,4725.0,69767316,"Ban Management, LLC",1504 Bel Air Rd Bel Air MD,"Ban Management, LLC",0.5581,No
178,34008906,AUGUSTA MALL PARTNERSHIP,3450 WRIGHTSBORO RD,AUGUSTA,GA,30909,US,52-1107788,12650.0,51033827,"Augusta National, Inc.",2604 Washington Rd Augusta GA,"Augusta National, Inc.",0.4109,No
179,34008907,REGIONAL MALLS LLC,PO BOX 40,EMERSON,NJ,07630,US,20-5963898,1650.0,81547206,"Crossroads Realty, LLC", Emerson NJ,"Crossroads Realty, LLC",0.482,No
180,34008932,WESTFIELD PALM DESERT TOWN CENTER,PO BOX 742257,LOS ANGELES,CA,90074-2257,US,95-4758836,31554.25,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.3508,No
181,34008939,FINDLAY VILLAGE MALL,1800 TIFFIN AVE,FINDLAY,OH,45840,US,25-1366764,900.0,941702677,The Wall Street Pub U0026 Grille,235 Miami St Tiffin OH,The Wall Street Pub U0026 Grille,0.323,No
182,34008988,LBCMT 2007-C3 DORSET STREET LLC,ONE BURLINGTON WOODS DR,BURLINGTON,MA,01803,US,61-1543750,0.0,128205251,"Boulevard Plaza, LLC",5 Burlington Woods Dr Burlington MA,"Boulevard Plaza, LLC",0.6364,No
183,34008991,INDIAN RIVER MALL LLC,6200 20TH ST RM 471,VERO BEACH,FL,32966,US,57-1213088,3514.5,79208989,Indian River County,1800 27th St Bldg B Vero Beach FL,Indian River County,0.5103,No
184,34008994,FAIRFIELD COMMONS MALL,2727 FAIRFIELD COMMONS,BEAVERCREEK,OH,45431,US,20-0225220,9696.599999999999,40010019,City of Fairfield,1000 Webster St Fairfield CA,City of Fairfield,0.3519,No
185,34008998,NESHAMINY MALL,707 NESHAMINY BLVD,BENSALEM,PA,19020,US,36-4066775,2626.5,105258487,Bensalem Diner Corp.,2495 Street Rd Bensalem PA,Bensalem Diner Corp.,0.2715,No
186,34009003,STONERIDGE PROPERTIES LLC,1 STONERIDGE MALL RD,PLEASANTON,CA,94588,US,31-1633657,19135.0,19183448,The Counter Pleasanton,1326 Stoneridge Mall Rd Pleasanton CA,The Counter Pleasanton,0.543,No
187,34009006,WATERFORD LAKES TOWN CNTR,413 N ALAFAYA ST,ORLANDO,FL,32828,US,34-1755769,45368.0,116986772,"Gsp Marketing Technologies, Inc.", Orlando FL,"Gsp Marketing Technologies, Inc.",0.2945,No
188,34009045,PR JACKSONVILLE LP,375 WESTERN BLVD,JACKSONVILLE,NC,28546,US,23-2925032,11000.0,88561071,The Flower Shoppe,321 Western Blvd Jacksonville NC,The Flower Shoppe,0.4534,No
189,34009096,SHELBY MALL LLC,PO BOX 204227,AUGUSTA,NC,30917-4227,US,58-2531334,4100.0,87610403,Wrg Transportation LLC, Augusta GA,Wrg Transportation LLC,0.3098,No
190,34009110,MEISLER TRAILER RENTALS INC,PO BOX 772320,DETROIT,MI,48277,US,35-1856906,2573.6800000000003,85007206,Global Trailer Leasing, Detroit MI,Global Trailer Leasing,0.4871,No
191,34009118,SOUTHPARK MALL,4400 SHARON RD,CHARLOTTE,NC,28211,US,58-2277698,33735.0,111436723,"Traybien, LLC",4010 Sharon Rd Charlotte NC,"Traybien, LLC",0.4266,No
192,34009147,WEA SOUTHCENTER LLC,PO BOX 56923,LOS ANGELES,CA,90074-6923,US,45-0474070,33436.88,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.3508,No
193,34009185,TOWSON TOWN CENTER,825 DULANEY VALLEY RD,TOWSON,MD,21204,US,52-2126031,19009.0,50838907,Aib Custom Tailors,825 Dulaney Valley Rd Towson MD,Aib Custom Tailors,0.6667,No
194,34009186,GGP LIMITED PARTNERSHIP,PO BOX 772848,CHICAGO,IL,60677-2848,US,41-1746121,12300.0,943194449,"Samsung Semiconductor, Inc.", Chicago IL,"Samsung Electronics Co., Ltd.",0.2992,No
195,34009188,TOWN EAST MALL PARTNERSHIP,SDS-12-1514,MINNEAPOLIS,MN,55486-1514,US,36-4162867,13130.0,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.3274,No
196,34009203,GENERAL GROWTH PROPERTIES,3301 W MAIN,NORMAN,OK,73072,US,41-1746121,8370.0,612827639,"Sweet Basil Thai Cuisine, Lc",211 W Main St Norman OK,"Sweet Basil Thai Cuisine, Lc",0.4502,No
198,34009214,PRICE DEV CO LP,401 CENTER ST #172,SALEM,OR,97301,US,87-0516235,13410.0,927440151,Imperial Parking US,172 W Madison St Chicago IL,Imperial Parking US,0.2908,No
199,34009217,MARELDA BEL AIR MALL LLC,3299 Bel Air Mall,MOBILE,AL,36606,US,20-3736125,2400.0,100698396,Baumhower's Victory Grille,3201 Bel Air Mall Mobile AL,Baumhower's Victory Grille,0.5059,No
200,34009227,NORTH STAR MALL,7400 SAN PEDRO STE 224,SAN ANTONIO,TX,78216,US,52-1039431,6650.0,6729542,The Cheescake Factory,7400 San Pedro Ave San Antonio TX,The Cheescake Factory,0.5866,No
201,34009234,BERKSHIRE MALL LLC,1665 STATE HILL RD,WYOMISSING,PA,19610,US,01-0712434,2100.0,107872393,Anna Bui Ana Nails,1665 State Hill Rd # 510 Wyomissing PA,Anna Bui Ana Nails,0.608,No
202,34009238,SIMON BAY PARK SQUARE,303 BAY PARK SQUARE,GREEN BAY,WI,54304,US,35-2024131,40100.0,74797028,City of Green Bay,100 N Jefferson St Rm 200 Green Bay WI,City of Green Bay,0.4585,No
203,34009266,H-D LAKELAND MALL JV,PO BOX 86,MINNEAPOLIS,MN,55486-3093,US,34-1539133,11847.06,121821149,"Pcg Trading, LLC", Minneapolis MN,"Arrow Electronics, Inc.",0.413,No
204,34009300,BAYSIDE CENTER L.P.,401 BISCAYNE BLVD,MIAMI,FL,33132,US,52-1421915,5431.5,788990898,Mc2 Model and Talent Miami LLC,900 Biscayne Blvd Miami FL,Mc2 Model and Talent Miami LLC,0.4961,No
205,34009319,NORTHPARK MALL PARTNERSHIP,101 RANGELINE RD #78,JOPLIN,MO,64801,US,16-1481551,5500.0,141438858,Hackett Hot Wings,520 S Main St Joplin MO,Hackett Hot Wings,0.2872,No
