Region,Country,Store,SKU,date,quantity
APAC,Australia,Store11,computer-15 inch,2023-03-26,207
APAC,Australia,Store12,phone-black,2023-03-26,61
APAC,Australia,Store12,phone-white,2023-03-26,186
APAC,Australia,Store12,computer-18 inch,2023-03-26,168
APAC,Australia,Store12,computer-15 inch,2023-03-26,299
APAC,Australia,Store11,phone-black,2023-03-27,120
APAC,Australia,Store11,phone-white,2023-03-27,223
APAC,Australia,Store11,computer-18 inch,2023-03-27,259
APAC,Australia,Store11,computer-15 inch,2023-03-27,137
APAC,Australia,Store12,phone-black,2023-03-27,175
APAC,Australia,Store12,phone-white,2023-03-27,147
APAC,Australia,Store12,computer-18 inch,2023-03-27,147
APAC,Australia,Store12,computer-15 inch,2023-03-27,191
APAC,Australia,Store11,phone-black,2023-03-28,109
APAC,Australia,Store11,phone-white,2023-03-28,184
APAC,Australia,Store11,computer-18 inch,2023-03-28,259
APAC,Australia,Store11,computer-15 inch,2023-03-28,214
APAC,Australia,Store12,phone-black,2023-03-28,197
APAC,Australia,Store12,phone-white,2023-03-28,114
APAC,Australia,Store12,computer-18 inch,2023-03-28,185
APAC,Australia,Store12,computer-15 inch,2023-03-28,250
APAC,Australia,Store11,phone-black,2023-03-29,105
APAC,Australia,Store11,phone-white,2023-03-29,248
APAC,Australia,Store11,computer-18 inch,2023-03-29,273
APAC,Australia,Store11,computer-15 inch,2023-03-29,167
APAC,Australia,Store12,phone-black,2023-03-29,150
APAC,Australia,Store12,phone-white,2023-03-29,136
APAC,Australia,Store12,computer-18 inch,2023-03-29,107
APAC,Australia,Store12,computer-15 inch,2023-03-29,305
APAC,Australia,Store11,phone-black,2023-03-30,125
APAC,Australia,Store11,phone-white,2023-03-30,246
APAC,Australia,Store11,computer-18 inch,2023-03-30,150
APAC,Australia,Store11,computer-15 inch,2023-03-30,236
APAC,Australia,Store12,phone-black,2023-03-30,189
APAC,Australia,Store12,phone-white,2023-03-30,25
APAC,Australia,Store12,computer-18 inch,2023-03-30,132
APAC,Australia,Store12,computer-15 inch,2023-03-30,244
APAC,Australia,Store11,phone-black,2023-03-31,95
APAC,Australia,Store11,phone-white,2023-03-31,211
APAC,Australia,Store11,computer-18 inch,2023-03-31,244
APAC,Australia,Store11,computer-15 inch,2023-03-31,168
APAC,Australia,Store12,phone-black,2023-03-31,128
APAC,Australia,Store12,phone-white,2023-03-31,121
APAC,Australia,Store12,computer-18 inch,2023-03-31,153
APAC,Australia,Store12,computer-15 inch,2023-03-31,286
APAC,Australia,Store11,phone-black,2023-04-01,124
APAC,Australia,Store11,phone-white,2023-04-01,241
APAC,Australia,Store11,computer-18 inch,2023-04-01,286
APAC,Australia,Store11,computer-15 inch,2023-04-01,183
APAC,Australia,Store12,phone-black,2023-04-01,134
APAC,Australia,Store12,phone-white,2023-04-01,114
APAC,Australia,Store12,computer-18 inch,2023-04-01,129
APAC,Australia,Store12,computer-15 inch,2023-04-01,275
APAC,Australia,Store11,phone-black,2023-04-02,89
APAC,Australia,Store11,phone-white,2023-04-02,226
APAC,Australia,Store11,computer-18 inch,2023-04-02,230
APAC,Australia,Store11,computer-15 inch,2023-04-02,235
APAC,Australia,Store12,phone-black,2023-04-02,207
APAC,Australia,Store12,phone-white,2023-04-02,137
APAC,Australia,Store12,computer-18 inch,2023-04-02,113
APAC,Australia,Store12,computer-15 inch,2023-04-02,278
APAC,Australia,Store11,phone-black,2023-04-03,110
APAC,Australia,Store11,phone-white,2023-04-03,246
APAC,Australia,Store11,computer-18 inch,2023-04-03,196
APAC,Australia,Store11,computer-15 inch,2023-04-03,119
APAC,Australia,Store12,phone-black,2023-04-03,120
APAC,Australia,Store12,phone-white,2023-04-03,172
APAC,Australia,Store12,computer-18 inch,2023-04-03,192
APAC,Australia,Store12,computer-15 inch,2023-04-03,273
APAC,Australia,Store11,phone-black,2023-04-04,111
APAC,Australia,Store11,phone-white,2023-04-04,256
APAC,Australia,Store11,computer-18 inch,2023-04-04,219
APAC,Australia,Store11,computer-15 inch,2023-04-04,159
APAC,Australia,Store12,phone-black,2023-04-04,150
APAC,Australia,Store12,phone-white,2023-04-04,97
APAC,Australia,Store12,computer-18 inch,2023-04-04,201
APAC,Australia,Store12,computer-15 inch,2023-04-04,312
APAC,Australia,Store11,phone-black,2023-04-05,139
APAC,Australia,Store11,phone-white,2023-04-05,261
APAC,Australia,Store11,computer-18 inch,2023-04-05,334
APAC,Australia,Store11,computer-15 inch,2023-04-05,168
APAC,Australia,Store12,phone-black,2023-04-05,0
APAC,Australia,Store12,phone-white,2023-04-05,102
APAC,Australia,Store12,computer-18 inch,2023-04-05,182
APAC,Australia,Store12,computer-15 inch,2023-04-05,320
APAC,Australia,Store11,phone-black,2023-04-06,122
APAC,Australia,Store11,phone-white,2023-04-06,311
APAC,Australia,Store11,computer-18 inch,2023-04-06,342
APAC,Australia,Store11,computer-15 inch,2023-04-06,219
APAC,Australia,Store12,phone-black,2023-04-06,88
APAC,Australia,Store12,phone-white,2023-04-06,129
APAC,Australia,Store12,computer-18 inch,2023-04-06,180
APAC,Australia,Store12,computer-15 inch,2023-04-06,253
APAC,Australia,Store11,phone-black,2023-04-07,73
APAC,Australia,Store11,phone-white,2023-04-07,251
APAC,Australia,Store11,computer-18 inch,2023-04-07,293
APAC,Australia,Store11,computer-15 inch,2023-04-07,122
APAC,Australia,Store12,phone-black,2023-04-07,171
APAC,Australia,Store12,phone-white,2023-04-07,161
APAC,Australia,Store12,computer-18 inch,2023-04-07,107
APAC,Australia,Store12,computer-15 inch,2023-04-07,215
APAC,Australia,Store11,phone-black,2023-04-08,86
APAC,Australia,Store11,phone-white,2023-04-08,261
APAC,Australia,Store11,computer-18 inch,2023-04-08,276
APAC,Australia,Store11,computer-15 inch,2023-04-08,171
APAC,Australia,Store12,phone-black,2023-04-08,80
APAC,Australia,Store12,phone-white,2023-04-08,80
APAC,Australia,Store12,computer-18 inch,2023-04-08,116
APAC,Australia,Store12,computer-15 inch,2023-04-08,282
APAC,Australia,Store11,phone-black,2023-04-09,96
APAC,Australia,Store11,phone-white,2023-04-09,175
APAC,Australia,Store11,computer-18 inch,2023-04-09,188
APAC,Australia,Store11,computer-15 inch,2023-04-09,132
APAC,Australia,Store12,phone-black,2023-04-09,173
APAC,Australia,Store12,phone-white,2023-04-09,98
APAC,Australia,Store12,computer-18 inch,2023-04-09,94
APAC,Australia,Store12,computer-15 inch,2023-04-09,233
APAC,Australia,Store11,phone-black,2023-04-10,97
APAC,Australia,Store11,phone-white,2023-04-10,203
APAC,Australia,Store11,computer-18 inch,2023-04-10,190
APAC,Australia,Store11,computer-15 inch,2023-04-10,191
APAC,Australia,Store12,phone-black,2023-04-10,159
APAC,Australia,Store12,phone-white,2023-04-10,38
APAC,Australia,Store12,computer-18 inch,2023-04-10,162
APAC,Australia,Store12,computer-15 inch,2023-04-10,200
APAC,Australia,Store11,phone-black,2023-04-11,108
APAC,Australia,Store11,phone-white,2023-04-11,231
APAC,Australia,Store11,computer-18 inch,2023-04-11,118
APAC,Australia,Store11,computer-15 inch,2023-04-11,156
APAC,Australia,Store12,phone-black,2023-04-11,144
APAC,Australia,Store12,phone-white,2023-04-11,223
APAC,Australia,Store12,computer-18 inch,2023-04-11,152
APAC,Australia,Store12,computer-15 inch,2023-04-11,401
APAC,Australia,Store11,phone-black,2023-04-12,94
APAC,Australia,Store11,phone-white,2023-04-12,212
APAC,Australia,Store11,computer-18 inch,2023-04-12,248
APAC,Australia,Store11,computer-15 inch,2023-04-12,113
APAC,Australia,Store12,phone-black,2023-04-12,182
APAC,Australia,Store12,phone-white,2023-04-12,55
APAC,Australia,Store12,computer-18 inch,2023-04-12,141
APAC,Australia,Store12,computer-15 inch,2023-04-12,252
APAC,Australia,Store11,phone-black,2023-04-13,107
APAC,Australia,Store11,phone-white,2023-04-13,264
APAC,Australia,Store11,computer-18 inch,2023-04-13,211
APAC,Australia,Store11,computer-15 inch,2023-04-13,140
APAC,Australia,Store12,phone-black,2023-04-13,71
APAC,Australia,Store12,phone-white,2023-04-13,28
APAC,Australia,Store12,computer-18 inch,2023-04-13,139
APAC,Australia,Store12,computer-15 inch,2023-04-13,275
APAC,Australia,Store11,phone-black,2023-04-14,129
APAC,Australia,Store11,phone-white,2023-04-14,215
APAC,Australia,Store11,computer-18 inch,2023-04-14,274
APAC,Australia,Store11,computer-15 inch,2023-04-14,180
APAC,Australia,Store12,phone-black,2023-04-14,40
APAC,Australia,Store12,phone-white,2023-04-14,65
APAC,Australia,Store12,computer-18 inch,2023-04-14,133
APAC,Australia,Store12,computer-15 inch,2023-04-14,262
APAC,Australia,Store11,phone-black,2023-04-15,94
APAC,Australia,Store11,phone-white,2023-04-15,251
APAC,Australia,Store11,computer-18 inch,2023-04-15,262
APAC,Australia,Store11,computer-15 inch,2023-04-15,192
APAC,Australia,Store12,phone-black,2023-04-15,104
APAC,Australia,Store12,phone-white,2023-04-15,150
APAC,Australia,Store12,computer-18 inch,2023-04-15,141
APAC,Australia,Store12,computer-15 inch,2023-04-15,171
APAC,Australia,Store11,phone-black,2023-04-16,114
APAC,Australia,Store11,phone-white,2023-04-16,195
APAC,Australia,Store11,computer-18 inch,2023-04-16,284
APAC,Australia,Store11,computer-15 inch,2023-04-16,157
APAC,Australia,Store12,phone-black,2023-04-16,120
APAC,Australia,Store12,phone-white,2023-04-16,61
APAC,Australia,Store12,computer-18 inch,2023-04-16,185
APAC,Australia,Store12,computer-15 inch,2023-04-16,290
APAC,Australia,Store11,phone-black,2023-04-17,94
APAC,Australia,Store11,phone-white,2023-04-17,244
APAC,Australia,Store11,computer-18 inch,2023-04-17,190
APAC,Australia,Store11,computer-15 inch,2023-04-17,211
APAC,Australia,Store12,phone-black,2023-04-17,162
APAC,Australia,Store12,phone-white,2023-04-17,109
APAC,Australia,Store12,computer-18 inch,2023-04-17,150
APAC,Australia,Store12,computer-15 inch,2023-04-17,335
APAC,Australia,Store11,phone-black,2023-04-18,121
APAC,Australia,Store11,phone-white,2023-04-18,257
APAC,Australia,Store11,computer-18 inch,2023-04-18,279
APAC,Australia,Store11,computer-15 inch,2023-04-18,133
APAC,Australia,Store12,phone-black,2023-04-18,115
APAC,Australia,Store12,phone-white,2023-04-18,140
APAC,Australia,Store12,computer-18 inch,2023-04-18,82
APAC,Australia,Store12,computer-15 inch,2023-04-18,267
APAC,Australia,Store11,phone-black,2023-04-19,110
APAC,Australia,Store11,phone-white,2023-04-19,261
APAC,Australia,Store11,computer-18 inch,2023-04-19,232
APAC,Australia,Store11,computer-15 inch,2023-04-19,186
APAC,Australia,Store12,phone-black,2023-04-19,146
APAC,Australia,Store12,phone-white,2023-04-19,173
APAC,Australia,Store12,computer-18 inch,2023-04-19,129
APAC,Australia,Store12,computer-15 inch,2023-04-19,201
APAC,Australia,Store11,phone-black,2023-04-20,116
APAC,Australia,Store11,phone-white,2023-04-20,184
APAC,Australia,Store11,computer-18 inch,2023-04-20,237
APAC,Australia,Store11,computer-15 inch,2023-04-20,228
APAC,Australia,Store12,phone-black,2023-04-20,127
APAC,Australia,Store12,phone-white,2023-04-20,52
APAC,Australia,Store12,computer-18 inch,2023-04-20,118
APAC,Australia,Store12,computer-15 inch,2023-04-20,294
APAC,Australia,Store11,phone-black,2023-04-21,79
APAC,Australia,Store11,phone-white,2023-04-21,217
APAC,Australia,Store11,computer-18 inch,2023-04-21,123
APAC,Australia,Store11,computer-15 inch,2023-04-21,122
APAC,Australia,Store12,phone-black,2023-04-21,151
APAC,Australia,Store12,phone-white,2023-04-21,139
APAC,Australia,Store12,computer-18 inch,2023-04-21,161
APAC,Australia,Store12,computer-15 inch,2023-04-21,267
APAC,Australia,Store11,phone-black,2023-04-22,76
APAC,Australia,Store11,phone-white,2023-04-22,267
APAC,Australia,Store11,computer-18 inch,2023-04-22,175
APAC,Australia,Store11,computer-15 inch,2023-04-22,153
APAC,Australia,Store12,phone-black,2023-04-22,167
APAC,Australia,Store12,phone-white,2023-04-22,129
APAC,Australia,Store12,computer-18 inch,2023-04-22,161
APAC,Australia,Store12,computer-15 inch,2023-04-22,221
APAC,Australia,Store11,phone-black,2023-04-23,101
APAC,Australia,Store11,phone-white,2023-04-23,209
APAC,Australia,Store11,computer-18 inch,2023-04-23,227
APAC,Australia,Store11,computer-15 inch,2023-04-23,191
APAC,Australia,Store12,phone-black,2023-04-23,95
APAC,Australia,Store12,phone-white,2023-04-23,106
APAC,Australia,Store12,computer-18 inch,2023-04-23,123
APAC,Australia,Store12,computer-15 inch,2023-04-23,229
APAC,Australia,Store11,phone-black,2023-04-24,102
APAC,Australia,Store11,phone-white,2023-04-24,213
APAC,Australia,Store11,computer-18 inch,2023-04-24,295
APAC,Australia,Store11,computer-15 inch,2023-04-24,141
APAC,Australia,Store12,phone-black,2023-04-24,97
APAC,Australia,Store12,phone-white,2023-04-24,122
APAC,Australia,Store12,computer-18 inch,2023-04-24,197
APAC,Australia,Store12,computer-15 inch,2023-04-24,211
APAC,Australia,Store11,phone-black,2023-04-25,118
APAC,Australia,Store11,phone-white,2023-04-25,257
APAC,Australia,Store11,computer-18 inch,2023-04-25,249
APAC,Australia,Store11,computer-15 inch,2023-04-25,196
APAC,Australia,Store12,phone-black,2023-04-25,200
APAC,Australia,Store12,phone-white,2023-04-25,214
APAC,Australia,Store12,computer-18 inch,2023-04-25,94
APAC,Australia,Store12,computer-15 inch,2023-04-25,350
APAC,Australia,Store11,phone-black,2023-04-26,110
APAC,Australia,Store11,phone-white,2023-04-26,221
APAC,Australia,Store11,computer-18 inch,2023-04-26,150
APAC,Australia,Store11,computer-15 inch,2023-04-26,251
APAC,Australia,Store12,phone-black,2023-04-26,140
APAC,Australia,Store12,phone-white,2023-04-26,114
APAC,Australia,Store12,computer-18 inch,2023-04-26,122
APAC,Australia,Store12,computer-15 inch,2023-04-26,306
APAC,Australia,Store11,phone-black,2023-04-27,94
APAC,Australia,Store11,phone-white,2023-04-27,186
APAC,Australia,Store11,computer-18 inch,2023-04-27,351
APAC,Australia,Store11,computer-15 inch,2023-04-27,153
APAC,Australia,Store12,phone-black,2023-04-27,142
APAC,Australia,Store12,phone-white,2023-04-27,53
APAC,Australia,Store12,computer-18 inch,2023-04-27,96
APAC,Australia,Store12,computer-15 inch,2023-04-27,258
APAC,Australia,Store11,phone-black,2023-04-28,102
APAC,Australia,Store11,phone-white,2023-04-28,272
APAC,Australia,Store11,computer-18 inch,2023-04-28,240
APAC,Australia,Store11,computer-15 inch,2023-04-28,152
APAC,Australia,Store12,phone-black,2023-04-28,91
APAC,Australia,Store12,phone-white,2023-04-28,39
APAC,Australia,Store12,computer-18 inch,2023-04-28,109
APAC,Australia,Store12,computer-15 inch,2023-04-28,238
APAC,Australia,Store11,phone-black,2023-04-29,117
APAC,Australia,Store11,phone-white,2023-04-29,229
APAC,Australia,Store11,computer-18 inch,2023-04-29,171
APAC,Australia,Store11,computer-15 inch,2023-04-29,111
APAC,Australia,Store12,phone-black,2023-04-29,108
APAC,Australia,Store12,phone-white,2023-04-29,90
APAC,Australia,Store12,computer-18 inch,2023-04-29,150
APAC,Australia,Store12,computer-15 inch,2023-04-29,261
APAC,Australia,Store11,phone-black,2023-04-30,117
APAC,Australia,Store11,phone-white,2023-04-30,228
APAC,Australia,Store11,computer-18 inch,2023-04-30,215
APAC,Australia,Store11,computer-15 inch,2023-04-30,136
APAC,Australia,Store12,phone-black,2023-04-30,204
APAC,Australia,Store12,phone-white,2023-04-30,48
APAC,Australia,Store12,computer-18 inch,2023-04-30,13
APAC,Australia,Store12,computer-15 inch,2023-04-30,250
APAC,Australia,Store11,phone-black,2023-05-01,88
APAC,Australia,Store11,phone-white,2023-05-01,223
APAC,Australia,Store11,computer-18 inch,2023-05-01,175
APAC,Australia,Store11,computer-15 inch,2023-05-01,202
APAC,Australia,Store12,phone-black,2023-05-01,163
APAC,Australia,Store12,phone-white,2023-05-01,111
APAC,Australia,Store12,computer-18 inch,2023-05-01,202
APAC,Australia,Store12,computer-15 inch,2023-05-01,303
APAC,Australia,Store11,phone-black,2023-05-02,127
APAC,Australia,Store11,phone-white,2023-05-02,281
APAC,Australia,Store11,computer-18 inch,2023-05-02,234
APAC,Australia,Store11,computer-15 inch,2023-05-02,195
APAC,Australia,Store12,phone-black,2023-05-02,145
APAC,Australia,Store12,phone-white,2023-05-02,124
APAC,Australia,Store12,computer-18 inch,2023-05-02,113
APAC,Australia,Store12,computer-15 inch,2023-05-02,241
APAC,Australia,Store11,phone-black,2023-05-03,117
APAC,Australia,Store11,phone-white,2023-05-03,211
APAC,Australia,Store11,computer-18 inch,2023-05-03,286
APAC,Australia,Store11,computer-15 inch,2023-05-03,217
APAC,Australia,Store12,phone-black,2023-05-03,182
APAC,Australia,Store12,phone-white,2023-05-03,64
APAC,Australia,Store12,computer-18 inch,2023-05-03,110
APAC,Australia,Store12,computer-15 inch,2023-05-03,210
APAC,Australia,Store11,phone-black,2023-05-04,99
APAC,Australia,Store11,phone-white,2023-05-04,260
APAC,Australia,Store11,computer-18 inch,2023-05-04,202
APAC,Australia,Store11,computer-15 inch,2023-05-04,156
APAC,Australia,Store12,phone-black,2023-05-04,206
APAC,Australia,Store12,phone-white,2023-05-04,69
APAC,Australia,Store12,computer-18 inch,2023-05-04,201
APAC,Australia,Store12,computer-15 inch,2023-05-04,294
APAC,Australia,Store11,phone-black,2023-05-05,94
APAC,Australia,Store11,phone-white,2023-05-05,226
APAC,Australia,Store11,computer-18 inch,2023-05-05,144
APAC,Australia,Store11,computer-15 inch,2023-05-05,151
APAC,Australia,Store12,phone-black,2023-05-05,142
APAC,Australia,Store12,phone-white,2023-05-05,102
APAC,Australia,Store12,computer-18 inch,2023-05-05,141
APAC,Australia,Store12,computer-15 inch,2023-05-05,253
APAC,Australia,Store11,phone-black,2023-05-06,84
APAC,Australia,Store11,phone-white,2023-05-06,217
APAC,Australia,Store11,computer-18 inch,2023-05-06,211
APAC,Australia,Store11,computer-15 inch,2023-05-06,141
APAC,Australia,Store12,phone-black,2023-05-06,64
APAC,Australia,Store12,phone-white,2023-05-06,84
APAC,Australia,Store12,computer-18 inch,2023-05-06,116
APAC,Australia,Store12,computer-15 inch,2023-05-06,210
APAC,Australia,Store11,phone-black,2023-05-07,89
APAC,Australia,Store11,phone-white,2023-05-07,228
APAC,Australia,Store11,computer-18 inch,2023-05-07,254
APAC,Australia,Store11,computer-15 inch,2023-05-07,82
APAC,Australia,Store12,phone-black,2023-05-07,135
APAC,Australia,Store12,phone-white,2023-05-07,66
APAC,Australia,Store12,computer-18 inch,2023-05-07,115
APAC,Australia,Store12,computer-15 inch,2023-05-07,253
APAC,Australia,Store11,phone-black,2023-05-08,98
APAC,Australia,Store11,phone-white,2023-05-08,238
APAC,Australia,Store11,computer-18 inch,2023-05-08,156
APAC,Australia,Store11,computer-15 inch,2023-05-08,212
APAC,Australia,Store12,phone-black,2023-05-08,209
APAC,Australia,Store12,phone-white,2023-05-08,203
APAC,Australia,Store12,computer-18 inch,2023-05-08,131
APAC,Australia,Store12,computer-15 inch,2023-05-08,252
APAC,Australia,Store11,phone-black,2023-05-09,107
APAC,Australia,Store11,phone-white,2023-05-09,232
APAC,Australia,Store11,computer-18 inch,2023-05-09,182
APAC,Australia,Store11,computer-15 inch,2023-05-09,157
APAC,Australia,Store12,phone-black,2023-05-09,176
APAC,Australia,Store12,phone-white,2023-05-09,143
APAC,Australia,Store12,computer-18 inch,2023-05-09,164
APAC,Australia,Store12,computer-15 inch,2023-05-09,276
APAC,Australia,Store11,phone-black,2023-05-10,113
APAC,Australia,Store11,phone-white,2023-05-10,245
APAC,Australia,Store11,computer-18 inch,2023-05-10,176
APAC,Australia,Store11,computer-15 inch,2023-05-10,160
APAC,Australia,Store12,phone-black,2023-05-10,215
APAC,Australia,Store12,phone-white,2023-05-10,173
APAC,Australia,Store12,computer-18 inch,2023-05-10,145
APAC,Australia,Store12,computer-15 inch,2023-05-10,317
APAC,Australia,Store11,phone-black,2023-05-11,114
APAC,Australia,Store11,phone-white,2023-05-11,291
APAC,Australia,Store11,computer-18 inch,2023-05-11,182
APAC,Australia,Store11,computer-15 inch,2023-05-11,184
APAC,Australia,Store12,phone-black,2023-05-11,84
APAC,Australia,Store12,phone-white,2023-05-11,160
APAC,Australia,Store12,computer-18 inch,2023-05-11,98
APAC,Australia,Store12,computer-15 inch,2023-05-11,255
APAC,Australia,Store11,phone-black,2023-05-12,78
APAC,Australia,Store11,phone-white,2023-05-12,210
APAC,Australia,Store11,computer-18 inch,2023-05-12,245
APAC,Australia,Store11,computer-15 inch,2023-05-12,165
APAC,Australia,Store12,phone-black,2023-05-12,181
APAC,Australia,Store12,phone-white,2023-05-12,89
APAC,Australia,Store12,computer-18 inch,2023-05-12,99
APAC,Australia,Store12,computer-15 inch,2023-05-12,257
APAC,Australia,Store11,phone-black,2023-05-13,102
APAC,Australia,Store11,phone-white,2023-05-13,243
APAC,Australia,Store11,computer-18 inch,2023-05-13,153
APAC,Australia,Store11,computer-15 inch,2023-05-13,126
APAC,Australia,Store12,phone-black,2023-05-13,72
APAC,Australia,Store12,phone-white,2023-05-13,88
APAC,Australia,Store12,computer-18 inch,2023-05-13,3
APAC,Australia,Store12,computer-15 inch,2023-05-13,217
APAC,Australia,Store11,phone-black,2023-05-14,111
APAC,Australia,Store11,phone-white,2023-05-14,216
APAC,Australia,Store11,computer-18 inch,2023-05-14,227
APAC,Australia,Store11,computer-15 inch,2023-05-14,148
APAC,Australia,Store12,phone-black,2023-05-14,197
APAC,Australia,Store12,phone-white,2023-05-14,146
APAC,Australia,Store12,computer-18 inch,2023-05-14,159
APAC,Australia,Store12,computer-15 inch,2023-05-14,278
APAC,Australia,Store11,phone-black,2023-05-15,91
APAC,Australia,Store11,phone-white,2023-05-15,217
APAC,Australia,Store11,computer-18 inch,2023-05-15,81
APAC,Australia,Store11,computer-15 inch,2023-05-15,110
APAC,Australia,Store12,phone-black,2023-05-15,150
APAC,Australia,Store12,phone-white,2023-05-15,83
APAC,Australia,Store12,computer-18 inch,2023-05-15,100
APAC,Australia,Store12,computer-15 inch,2023-05-15,253
APAC,Australia,Store11,phone-black,2023-05-16,91
APAC,Australia,Store11,phone-white,2023-05-16,241
APAC,Australia,Store11,computer-18 inch,2023-05-16,173
APAC,Australia,Store11,computer-15 inch,2023-05-16,215
APAC,Australia,Store12,phone-black,2023-05-16,79
APAC,Australia,Store12,phone-white,2023-05-16,41
APAC,Australia,Store12,computer-18 inch,2023-05-16,154
APAC,Australia,Store12,computer-15 inch,2023-05-16,257
APAC,Australia,Store11,phone-black,2023-05-17,101
APAC,Australia,Store11,phone-white,2023-05-17,246
APAC,Australia,Store11,computer-18 inch,2023-05-17,177
APAC,Australia,Store11,computer-15 inch,2023-05-17,208
APAC,Australia,Store12,phone-black,2023-05-17,83
APAC,Australia,Store12,phone-white,2023-05-17,193
APAC,Australia,Store12,computer-18 inch,2023-05-17,159
APAC,Australia,Store12,computer-15 inch,2023-05-17,247
APAC,Australia,Store11,phone-black,2023-05-18,122
APAC,Australia,Store11,phone-white,2023-05-18,213
APAC,Australia,Store11,computer-18 inch,2023-05-18,276
APAC,Australia,Store11,computer-15 inch,2023-05-18,172
APAC,Australia,Store12,phone-black,2023-05-18,56
APAC,Australia,Store12,phone-white,2023-05-18,133
APAC,Australia,Store12,computer-18 inch,2023-05-18,111
APAC,Australia,Store12,computer-15 inch,2023-05-18,157
APAC,Australia,Store11,phone-black,2023-05-19,93
APAC,Australia,Store11,phone-white,2023-05-19,267
APAC,Australia,Store11,computer-18 inch,2023-05-19,301
APAC,Australia,Store11,computer-15 inch,2023-05-19,143
APAC,Australia,Store12,phone-black,2023-05-19,42
APAC,Australia,Store12,phone-white,2023-05-19,34
APAC,Australia,Store12,computer-18 inch,2023-05-19,107
APAC,Australia,Store12,computer-15 inch,2023-05-19,194
APAC,Australia,Store11,phone-black,2023-05-20,93
APAC,Australia,Store11,phone-white,2023-05-20,244
APAC,Australia,Store11,computer-18 inch,2023-05-20,222
APAC,Australia,Store11,computer-15 inch,2023-05-20,209
APAC,Australia,Store12,phone-black,2023-05-20,60
APAC,Australia,Store12,phone-white,2023-05-20,63
APAC,Australia,Store12,computer-18 inch,2023-05-20,146
APAC,Australia,Store12,computer-15 inch,2023-05-20,264
APAC,Australia,Store11,phone-black,2023-05-21,87
APAC,Australia,Store11,phone-white,2023-05-21,256
APAC,Australia,Store11,computer-18 inch,2023-05-21,124
APAC,Australia,Store11,computer-15 inch,2023-05-21,95
APAC,Australia,Store12,phone-black,2023-05-21,84
APAC,Australia,Store12,phone-white,2023-05-21,63
APAC,Australia,Store12,computer-18 inch,2023-05-21,153
APAC,Australia,Store12,computer-15 inch,2023-05-21,213
APAC,Australia,Store11,phone-black,2023-05-22,117
APAC,Australia,Store11,phone-white,2023-05-22,203
APAC,Australia,Store11,computer-18 inch,2023-05-22,173
APAC,Australia,Store11,computer-15 inch,2023-05-22,153
APAC,Australia,Store12,phone-black,2023-05-22,129
APAC,Australia,Store12,phone-white,2023-05-22,159
APAC,Australia,Store12,computer-18 inch,2023-05-22,159
APAC,Australia,Store12,computer-15 inch,2023-05-22,285
APAC,Australia,Store11,phone-black,2023-05-23,99
APAC,Australia,Store11,phone-white,2023-05-23,256
APAC,Australia,Store11,computer-18 inch,2023-05-23,199
APAC,Australia,Store11,computer-15 inch,2023-05-23,172
APAC,Australia,Store12,phone-black,2023-05-23,142
APAC,Australia,Store12,phone-white,2023-05-23,101
APAC,Australia,Store12,computer-18 inch,2023-05-23,52
APAC,Australia,Store12,computer-15 inch,2023-05-23,233
APAC,Australia,Store11,phone-black,2023-05-24,90
APAC,Australia,Store11,phone-white,2023-05-24,232
APAC,Australia,Store11,computer-18 inch,2023-05-24,191
APAC,Australia,Store11,computer-15 inch,2023-05-24,223
APAC,Australia,Store12,phone-black,2023-05-24,183
APAC,Australia,Store12,phone-white,2023-05-24,113
APAC,Australia,Store12,computer-18 inch,2023-05-24,126
APAC,Australia,Store12,computer-15 inch,2023-05-24,333
APAC,Australia,Store11,phone-black,2023-05-25,112
APAC,Australia,Store11,phone-white,2023-05-25,266
APAC,Australia,Store11,computer-18 inch,2023-05-25,199
APAC,Australia,Store11,computer-15 inch,2023-05-25,181
APAC,Australia,Store12,phone-black,2023-05-25,81
APAC,Australia,Store12,phone-white,2023-05-25,190
APAC,Australia,Store12,computer-18 inch,2023-05-25,108
APAC,Australia,Store12,computer-15 inch,2023-05-25,279
APAC,Australia,Store11,phone-black,2023-05-26,117
APAC,Australia,Store11,phone-white,2023-05-26,191
APAC,Australia,Store11,computer-18 inch,2023-05-26,169
APAC,Australia,Store11,computer-15 inch,2023-05-26,195
APAC,Australia,Store12,phone-black,2023-05-26,63
APAC,Australia,Store12,phone-white,2023-05-26,2
APAC,Australia,Store12,computer-18 inch,2023-05-26,118
APAC,Australia,Store12,computer-15 inch,2023-05-26,187
APAC,Australia,Store11,phone-black,2023-05-27,96
APAC,Australia,Store11,phone-white,2023-05-27,240
APAC,Australia,Store11,computer-18 inch,2023-05-27,70
APAC,Australia,Store11,computer-15 inch,2023-05-27,108
APAC,Australia,Store12,phone-black,2023-05-27,103
APAC,Australia,Store12,phone-white,2023-05-27,0
APAC,Australia,Store12,computer-18 inch,2023-05-27,91
APAC,Australia,Store12,computer-15 inch,2023-05-27,189
APAC,Australia,Store11,phone-black,2023-05-28,86
APAC,Australia,Store11,phone-white,2023-05-28,243
APAC,Australia,Store11,computer-18 inch,2023-05-28,136
APAC,Australia,Store11,computer-15 inch,2023-05-28,147
APAC,Australia,Store12,phone-black,2023-05-28,160
APAC,Australia,Store12,phone-white,2023-05-28,132
APAC,Australia,Store12,computer-18 inch,2023-05-28,102
